,Predicted_LGBM,Predicted_XGB,Predicted_RF,Predicted_LogReg,satisfied,id
402,0.18051365,0.237399742,0.83444444,0.5953273857090724,1,12676
403,0.76467603,0.559799969,0.67546296,0.5651231096246956,1,9445
404,0.87324911,0.559799969,0.97259259,0.7040060463309133,1,35137
405,0.17648984,0.294672251,0.15333333,0.5067934539794926,1,38339
406,0.18151203,0.230392873,0.81342593,0.6885263163089533,1,6103
407,0.74388468,0.707923651,0.52981481,0.4563775978785781,1,6780
408,0.4542881,0.516952455,0.53657407,0.5463072703018632,0,21978
409,0.06309335,0.234587118,0.25555556,0.5837656904658076,0,32397
410,0.92481959,0.723777056,0.95092593,0.5268631298931773,1,20401
411,0.4170356,0.41356757299999997,0.88740741,0.5338106763982335,1,29873
412,0.8032055,0.6563870310000001,0.64027778,0.4796821917392382,1,13075
413,0.82679815,0.631034791,0.1175,0.4590962877510112,0,27566
414,0.0843485,0.21854724,0.04976852,0.495601984066394,0,19934
415,0.93636271,0.7493952509999999,0.74412037,0.591849929684098,1,17721
416,0.8558498,0.6673185229999999,0.96817735,0.6276443589967848,1,28211
417,0.07597081,0.230392873,0.04990741,0.5874205585848495,0,17313
418,0.3264113,0.37532559,0.53638889,0.5739394425320199,1,38710
419,0.5959084,0.516952455,0.93444444,0.6848831142632029,1,4826
420,0.27271604,0.385098547,0.88453704,0.5926015620580453,1,5432
421,0.94472262,0.7645167709999999,0.97398148,0.6416051430977303,1,21314
422,0.21535384,0.449091643,0.06231481,0.4092716510420599,0,11845
423,0.92285435,0.714135766,0.95648148,0.630706236894077,1,17335
424,0.93719059,0.753801823,0.95944444,0.6973491032541964,1,39203
425,0.88998512,0.6973961,0.96462963,0.6078460975467397,1,5643
426,0.2748006,0.32886365100000003,0.10605556,0.7078215063007979,0,28514
427,0.36715913,0.521271646,0.05689815,0.4259655526415687,0,21795
428,0.07317826,0.21854724,0.20384259,0.5826582815008156,0,17961
429,0.15581349,0.230392873,0.83551852,0.6378482857597165,1,13073
430,0.29357348,0.294672251,0.85796296,0.4384635396381672,1,30048
431,0.19749825,0.238478899,0.33435185,0.6198606476012575,0,23677
432,0.97576008,0.7776451109999999,0.96935185,0.6511897350111371,1,5410
433,0.93258199,0.714135766,0.96851852,0.4837242776981042,1,10734
434,0.11734437,0.294672251,0.02509259,0.5396188571728365,0,32873
435,0.85132281,0.559799969,0.95888889,0.5327434801858263,1,8443
436,0.9066364,0.73807466,0.97638889,0.6272797589485933,1,22653
437,0.09629409,0.294672251,0.04478704,0.5602520555781927,0,11579
438,0.89393789,0.7649181490000001,0.94157407,0.6799000186516824,1,26281
439,0.22491849,0.385098547,0.06893519,0.4976694496906991,0,7993
440,0.76606775,0.526644886,0.94027778,0.7397964606803227,1,4884
441,0.95545371,0.761431992,0.98222222,0.5856456761279378,1,143
442,0.29455371,0.37393692100000003,0.37194444,0.514303656768436,0,16173
443,0.26317704,0.285261303,0.06453704,0.7508473629155753,0,20716
444,0.70476329,0.62348789,0.71990741,0.6591730871619442,1,20673
445,0.06878475,0.21854724,0.0412963,0.5238755879921211,0,20664
446,0.16809167,0.238478899,0.05592593,0.4185429540639939,0,7314
447,0.97166157,0.7776451109999999,0.9775,0.5420527563375369,1,2651
448,0.19002106,0.294672251,0.0525,0.4428393009215725,0,27559
449,0.41251251,0.319934547,0.88981481,0.5693683124938056,1,12351
450,0.96881392,0.791904211,0.985,0.592205331673052,1,20566
451,0.0183057,0.21854724,0.02509259,0.4835723851959021,0,4169
452,0.97505519,0.7776451109999999,0.9787963,0.6281549724398698,1,21784
453,0.31485292,0.37393692100000003,0.07523148,0.558932732804395,0,32562
454,0.18966243,0.294672251,0.29717593,0.4881370207720973,1,24411
455,0.94085638,0.777491391,0.95574074,0.4791133504797807,1,23116
456,0.88504346,0.6973961,0.96898148,0.6915898475169214,1,30678
457,0.94712367,0.76286608,0.97138889,0.7396245257546394,1,29269
458,0.74986852,0.47567933799999995,0.92486111,0.6590709452314171,1,35970
459,0.0383553,0.21854724,0.01601852,0.3673492245274452,0,26272
460,0.95233713,0.737796426,0.96402778,0.6033494237664002,1,17803
461,0.41913864,0.319510728,0.90481481,0.6257756902520969,1,24071
462,0.28745379,0.316139847,0.385,0.4959122931803395,0,30416
463,0.95396388,0.737796426,0.96314815,0.6181966329118561,1,32436
464,0.14145229,0.247027293,0.04564815,0.6610900719626139,0,6481
465,0.16917201,0.343780994,0.04990741,0.5565989226504893,0,26353
466,0.85029815,0.7107041479999999,0.70157407,0.6652179759991311,1,22144
467,0.95388195,0.791904211,0.97,0.4470787980647838,1,1916
468,0.06488298,0.21854724,0.14972222,0.5463882118435633,0,20675
469,0.82819271,0.559799969,0.96212963,0.529632049282471,1,8176
470,0.88777387,0.723777056,0.95944444,0.6204442590283965,1,33242
471,0.26609289,0.33075633600000004,0.07962963,0.5859253631905573,0,34613
472,0.76895011,0.559799969,0.93453704,0.449850549647304,1,29093
473,0.20045902,0.385098547,0.05366667,0.4754497286474422,0,28541
474,0.79943091,0.62348789,0.72194444,0.6810627932684752,1,36000
475,0.48137739,0.34191069,0.8937037,0.6791756015847931,1,22595
476,0.35087155,0.37393692100000003,0.35446712,0.5416287834723191,0,9836
477,0.95512623,0.779914856,0.85097222,0.7565217406670729,1,999
478,0.13842432,0.294672251,0.05243386,0.4689374181532908,0,25476
479,0.86359952,0.7650780079999999,0.93023148,0.5936313287293378,1,25508
480,0.07529272,0.230392873,0.03782407,0.4325984359189984,0,14231
481,0.957504,0.779914856,0.97907407,0.5159966958198731,1,141
482,0.81901591,0.657938421,0.9525,0.6083394721804481,1,17149
483,0.86283909,0.653565347,0.94435185,0.6371798083941079,1,30363
484,0.59167116,0.564522862,0.0862963,0.4366611278825471,0,24350
485,0.12286378,0.230392873,0.20675926,0.5978275064986059,0,31918
486,0.38850336,0.48354744899999996,0.41509259,0.3475258482989345,1,12043
487,0.96559875,0.748975873,0.96925926,0.5772963520732407,1,618
488,0.2907992,0.33075633600000004,0.07583333,0.5556655473593001,0,19890
489,0.21686517,0.294672251,0.04342593,0.5759805383687374,0,20806
490,0.24487282,0.319934547,0.06997274,0.5554135931628079,0,19829
491,0.96228686,0.791904211,0.91833333,0.6458540231535694,1,6873
492,0.26256746,0.316139847,0.074,0.5360154817320955,0,30051
493,0.04608064,0.21854724,0.03425926,0.6339981863706501,0,21929
494,0.43721966,0.316139847,0.3275,0.4988622149782384,0,1433
495,0.16305547,0.34191069,0.06185185,0.5655108883988443,0,17626
496,0.08558434,0.296670824,0.36212963,0.7247766589133938,0,36733
497,0.96903449,0.791904211,0.98157407,0.7036046359519567,1,19728
498,0.19840114,0.294672251,0.36064815,0.6964025379377891,0,17211
499,0.05720832,0.24644354,0.03953704,0.6120660706575434,0,32781
500,0.98190909,0.791904211,0.92296296,0.5780405270431764,1,19803
501,0.91655101,0.753093243,0.94037037,0.5445812582513515,1,30706
502,0.02831091,0.21854724,0.02287037,0.5956716564629845,0,32931
503,0.88825858,0.657871425,0.94888889,0.5662171429935843,1,10010
504,0.63265507,0.559799969,0.93907407,0.6876580699918863,1,37332
505,0.26247035,0.316139847,0.06106481,0.6821120180815655,0,38981
506,0.32825625,0.400548786,0.06494856,0.5968292690465413,0,14199
507,0.83835674,0.667688727,0.96046296,0.6545909117819366,1,22687
508,0.93358529,0.7650780079999999,0.96425926,0.6587643763401291,1,8902
509,0.44273739,0.519986093,0.10453704,0.5112814087170399,0,22265
510,0.60961062,0.624277771,0.56458333,0.5095634340044054,0,15769
511,0.92288054,0.73807466,0.97583333,0.6950353903444294,1,20734
512,0.33133753,0.343780994,0.26939815,0.5396098174092446,0,33456
513,0.83686354,0.6673185229999999,0.9587037,0.7189059131975052,1,19573
514,0.96675955,0.748975873,0.87509259,0.7009166074449471,1,36098
515,0.03774432,0.21854724,0.02212963,0.5654371948927825,0,8380
516,0.10047312,0.294672251,0.03509259,0.5357730044020823,0,18240
517,0.85479711,0.675788343,0.96671296,0.582683563039823,1,15338
518,0.79351936,0.691396892,0.9575,0.5758946865903963,1,19513
519,0.10477784,0.230392873,0.04296296,0.5816440413658855,0,22715
520,0.9220767,0.7493952509999999,0.94944444,0.6062287803946851,1,9449
521,0.72704275,0.574047208,0.6512963,0.6050114574589572,0,28680
522,0.90540017,0.762540817,0.9475,0.7130014071541435,1,14332
523,0.72760096,0.559799969,0.72611111,0.5911259395262005,1,8735
524,0.45432461,0.470425308,0.53305556,0.6301078240976227,1,25646
525,0.94760497,0.748975873,0.83314815,0.5177455453530653,1,24792
526,0.11215506,0.230392873,0.03555556,0.6173899710364343,0,34935
527,0.91660145,0.653565347,0.85439815,0.5672959821580593,1,16227
528,0.88146924,0.77780211,0.57462037,0.6123376101563522,1,674
529,0.93765254,0.762540817,0.97305556,0.6356064742853141,1,1822
530,0.08928768,0.23268345,0.0425,0.6309867409816232,0,30088
531,0.26700835,0.40933072600000003,0.0537037,0.4185882199605857,0,35208
532,0.03796017,0.23268345,0.04064815,0.4649258307917305,0,8893
533,0.92734038,0.779914856,0.94675926,0.6580641682637729,1,2029
534,0.22061661,0.238478899,0.8675,0.6367730684107207,1,10222
535,0.19127992,0.294672251,0.05861111,0.6551680261302056,0,15775
536,0.98471633,0.779914856,0.97777778,0.6283774961006626,1,12032
537,0.17148743,0.234587118,0.43212963,0.5841399225026873,0,26595
538,0.90045598,0.7382919790000001,0.94814815,0.5710946307708196,1,36897
539,0.11173714,0.294672251,0.05356481,0.5525787042772845,0,28431
540,0.65199345,0.606363833,0.13453704,0.752928276826372,0,19318
541,0.09032295,0.21854724,0.18833333,0.6342602194244931,0,11213
542,0.92604015,0.777491391,0.95435185,0.576578436567997,1,1953
543,0.56446833,0.461370945,0.89597222,0.6003917655484012,1,20419
544,0.93902727,0.7650780079999999,0.96009259,0.7373915797931816,1,19238
545,0.90454755,0.73807466,0.97824074,0.7108891254479885,1,36193
546,0.09649266,0.230392873,0.02388889,0.5701284250876201,0,19185
547,0.94931006,0.761431992,0.91148148,0.6052271751494701,1,4098
548,0.20136868,0.385098547,0.05787037,0.5571054357459222,0,32786
549,0.96229298,0.791904211,0.97189815,0.7133905724210478,1,30293
550,0.29630757,0.400548786,0.35416667,0.4390043625351913,0,1783
551,0.96695193,0.779914856,0.86981481,0.6997993291724051,1,5459
552,0.77070512,0.516952455,0.94861111,0.6124851971236421,1,30882
553,0.28311589,0.393252879,0.06861111,0.621069210350548,0,8676
554,0.82133076,0.6973961,0.94689815,0.6752452363362542,1,34650
555,0.81108577,0.6973961,0.95055556,0.6806154498378051,1,35232
556,0.1439154,0.319934547,0.16064815,0.6325613596815742,0,35145
557,0.20123908,0.37393692100000003,0.34333333,0.7126797001441776,0,10990
558,0.94866472,0.731059015,0.95694444,0.5989447153920854,1,5471
559,0.79025387,0.6673185229999999,0.73972222,0.6613800242488977,1,14771
560,0.5194558,0.516952455,0.46703704,0.43814070650535664,1,25429
561,0.34920043,0.37393692100000003,0.08101852,0.5522333317091815,0,18468
562,0.0842066,0.21854724,0.04957819,0.518922222570515,0,15216
563,0.27344165,0.400548786,0.07041667,0.6424900943334956,0,29147
564,0.9486469,0.779914856,0.97740741,0.495762551899248,1,4265
565,0.97996747,0.791904211,0.98731481,0.6438913805365339,1,29779
566,0.08373605,0.249940351,0.04685185,0.4514837173383852,0,34535
567,0.73331564,0.58516562,0.615,0.586282065985773,0,24466
568,0.94039517,0.748975873,0.9562963,0.7455717510927375,1,5526
569,0.97653354,0.7776451109999999,0.99083333,0.6763930463755415,1,230
570,0.7603528,0.585393906,0.94064815,0.7259076767852849,1,15448
571,0.22014561,0.294672251,0.05935185,0.5225389800387802,0,10375
572,0.77651221,0.6973961,0.17662037,0.6689646211092882,0,29734
573,0.31185276,0.319934547,0.86497306,0.6375265207815365,1,37819
574,0.8487379,0.632839859,0.76773148,0.6418482761997881,1,8907
575,0.0626842,0.230392873,0.04240741,0.6492493698950424,0,38570
576,0.05586468,0.24644354,0.03268519,0.5115836572392398,0,1730
577,0.13802637,0.294672251,0.03777778,0.6494705187672197,0,7596
578,0.97476576,0.779914856,0.98175926,0.7395231271531523,1,33793
579,0.81125289,0.691396892,0.65832407,0.3902344081014045,1,11972
580,0.08369872,0.230392873,0.06064815,0.9392438432233234,0,18856
581,0.93742132,0.723777056,0.95412037,0.7312179779965761,1,38458
582,0.57912381,0.6000319120000001,0.09509259,0.5418002044196418,0,24262
583,0.97285085,0.791904211,0.97777778,0.7224166592584628,1,5586
584,0.90849304,0.779914856,0.94277778,0.7110659197135949,1,6549
585,0.33389047,0.416698515,0.42111111,0.5538258188496809,1,29116
586,0.04727304,0.21854724,0.02407407,0.6028312253880834,0,35967
587,0.4158522,0.461370945,0.08981481,0.7615995649800138,0,18867
588,0.59965714,0.373320132,0.91087963,0.3667128387097443,1,11360
589,0.61313135,0.631239831,0.93203704,0.5906385381689911,1,16802
590,0.02548069,0.237399742,0.11787037,0.4217455847928852,0,13613
591,0.2921396,0.247027293,0.88111111,0.7191505061048458,1,18708
592,0.82140111,0.631034791,0.92422222,0.5922096540506521,1,23016
593,0.71013698,0.559799969,0.71375,0.6378861426783525,1,12345
594,0.5828206,0.606363833,0.9112963,0.4459632888453972,1,1631
595,0.85314188,0.7403370140000001,0.95111111,0.5025026332659688,1,34792
596,0.29145689,0.443690509,0.07314815,0.5817350278256377,0,34951
597,0.9819484,0.791904211,0.93101852,0.7114590502878233,1,11380
598,0.05013186,0.21854724,0.04787979,0.6799497728317899,0,38062
599,0.06623912,0.230392873,0.18828704,0.6230549924717721,0,17799
600,0.94564601,0.777491391,0.96152778,0.6759681500403321,1,16699
601,0.94375238,0.791904211,0.24805556,0.7280583574135766,0,18604
602,0.89807226,0.761431992,0.75277778,0.6049687273199303,1,38238
603,0.45325363,0.516952455,0.5025,0.6364959206126285,1,9239
604,0.31002262,0.21854724,0.88962963,0.4965822913371794,1,13556
605,0.75782163,0.657938421,0.93537037,0.4356439467274425,1,30325
606,0.616879,0.461370945,0.92189815,0.6800042834540164,1,18583
607,0.82534549,0.559799969,0.93733796,0.5584672080960469,1,21513
608,0.83951281,0.6864215140000001,0.94560185,0.6556112683673979,1,15599
609,0.72317619,0.606363833,0.94814815,0.5723155627119215,1,18575
610,0.62004216,0.6673185229999999,0.11573148,0.5123085221346538,0,37049
611,0.95477988,0.779914856,0.82912037,0.5772099191236651,1,6098
612,0.95329483,0.761431992,0.98175926,0.7254121433690898,1,18323
613,0.75979283,0.6939716340000001,0.67222222,0.6560820328518338,1,24369
614,0.10205645,0.24505502,0.04398148,0.6404680038644881,0,35424
615,0.72255394,0.516952455,0.94081481,0.4739693570377073,1,5739
616,0.07943572,0.332110256,0.05351852,0.5164337994357626,0,29461
617,0.34506582,0.37393692100000003,0.07499074,0.5850661054820704,0,5757
618,0.11381781,0.23268345,0.03638889,0.5054011504520701,0,32741
619,0.90808272,0.7233307959999999,0.94287037,0.6620847656605321,1,14573
620,0.14258383,0.448701859,0.07185185,0.4681568607179207,0,12209
621,0.07343651,0.33075633600000004,0.04546296,0.5857082323084515,0,36654
622,0.72192832,0.559799969,0.65589286,0.4997577586085701,1,36264
623,0.85422919,0.736885488,0.67699074,0.7123540074232451,1,6532
624,0.03626637,0.21854724,0.03722222,0.5608066586288427,0,26832
625,0.33507349,0.294672251,0.88675926,0.6531927165497512,1,25617
626,0.10251738,0.230392873,0.20861111,0.5125366143911492,0,34971
627,0.8321231,0.559799969,0.75555556,0.6129931519588883,1,39080
628,0.96844219,0.762540817,0.97361111,0.7550592999999379,1,34633
629,0.29712172,0.37393692100000003,0.05240741,0.5956004285703131,0,18279
630,0.69704798,0.631239831,0.66037037,0.4679107003977168,1,12293
631,0.12423445,0.234587118,0.06944444,0.6513816663290276,0,24139
632,0.06113399,0.21854724,0.2137037,0.4610517212719714,1,23868
633,0.27402987,0.37393692100000003,0.85513889,0.5596751048108799,1,19051
634,0.71498747,0.516952455,0.93268519,0.5313418319627844,1,16712
635,0.63092416,0.433620185,0.63638889,0.7232028820333224,1,4436
636,0.5370215,0.559799969,0.60691138,0.4225330348144088,0,24787
637,0.35487737,0.294672251,0.87351852,0.5674906118210171,1,31526
638,0.28140526,0.294672251,0.87291667,0.5826528935972484,1,4911
639,0.22965701,0.294672251,0.32458333,0.5837226538962521,0,34497
640,0.94088337,0.761431992,0.97384259,0.7085063961420129,1,7936
641,0.37941685,0.400548786,0.07435185,0.5807627280319261,0,25839
642,0.93890405,0.7233307959999999,0.9625,0.6627273293355844,1,1361
643,0.94066533,0.779914856,0.95222222,0.7095022696103579,1,11331
644,0.9501097,0.73807466,0.97304012,0.7557999725779814,1,1586
645,0.94736014,0.7650780079999999,0.94731481,0.7098005543988409,1,36868
646,0.59097975,0.578095853,0.10208333,0.3356400063062165,0,28157
647,0.19111227,0.294672251,0.06324074,0.6792174567218165,0,2198
648,0.2989505,0.238478899,0.88416667,0.6910564470868885,1,29083
649,0.18239505,0.285261303,0.0625,0.4891542940171112,0,23196
650,0.97321359,0.779914856,0.90990741,0.6306298661611804,1,29452
651,0.98220042,0.779914856,0.98592593,0.6946778627186802,1,26831
652,0.19469114,0.294672251,0.04518519,0.5426521575150088,0,17473
653,0.63679138,0.44438740600000004,0.91365741,0.5712050333368519,1,3470
654,0.86692128,0.753093243,0.94824074,0.5672692494411273,1,36135
655,0.02414255,0.21854724,0.02731481,0.5990982705635496,0,21918
656,0.8522817,0.6864215140000001,0.90074074,0.6189589980694106,1,6022
657,0.13376596,0.294672251,0.36944444,0.38443732666896224,1,16947
658,0.91821277,0.73807466,0.97648148,0.5917116380507788,1,28107
659,0.78333318,0.559799969,0.95462963,0.6020851162993052,1,17955
660,0.04576612,0.21854724,0.12564815,0.5376418738836523,0,30916
661,0.74241662,0.691396892,0.63037037,0.31311320186119035,1,5932
662,0.80829139,0.651305437,0.94657407,0.7084052830648475,1,29923
663,0.95022364,0.777491391,0.97407407,0.7421866518197365,1,35918
664,0.87901774,0.791904211,0.1587037,0.5492408663769508,0,23153
665,0.68714472,0.585393906,0.49171296,0.543290701588675,0,21995
666,0.83952182,0.6864215140000001,0.95212963,0.5098400773801667,1,34462
667,0.97250443,0.7650780079999999,0.83962963,0.6840587885558431,1,12929
668,0.95196199,0.779914856,0.95425926,0.4927242854591869,1,35851
669,0.0384539,0.21854724,0.03148148,0.4948469874195385,0,7503
670,0.24228178,0.334484816,0.39115741,0.5951289171072689,0,5143
671,0.22999848,0.294672251,0.27217082,0.6372038292877508,0,36352
672,0.89339971,0.657938421,0.96972222,0.6918016619502204,1,17841
673,0.92031237,0.657938421,0.96425926,0.8304033031694915,1,13205
674,0.02826268,0.21854724,0.03212963,0.6429608927362583,0,9900
675,0.88242645,0.657938421,0.96212963,0.6266839980174395,1,15528
676,0.87780247,0.6973961,0.83888889,0.6294260983039657,1,2550
677,0.96539859,0.791904211,0.97277778,0.6623290477837683,1,6197
678,0.3266127,0.316139847,0.07833333,0.6755437458604916,0,31862
679,0.9126796,0.7382919790000001,0.95888889,0.6116924935375383,1,22294
680,0.16901334,0.319934547,0.32509259,0.5514619682401976,1,31380
681,0.36536995,0.48354744899999996,0.06157407,0.5392349725660404,0,8915
682,0.96043925,0.7233307959999999,0.96703704,0.6686086125762634,1,17736
683,0.34198103,0.237399742,0.86217593,0.5050527067556102,1,7565
684,0.96923306,0.791904211,0.96657407,0.6484028652315781,1,24836
685,0.09099663,0.33075633600000004,0.2875,0.5509379962375761,0,12635
686,0.51354102,0.476884604,0.89953704,0.540001326026121,1,3753
